MPUrl,id,category,label,persistentId,lastInfoUpdate,status,description,contributors,properties,externalIds,accessibleAt,sourceItemId,relatedItems,media,informationContributor.id,informationContributor.username,informationContributor.displayName,informationContributor.status,informationContributor.registrationDate,informationContributor.role,informationContributor.config,source.id,source.label,source.url,source.urlTemplate,thumbnail.info.mediaId,thumbnail.info.category,thumbnail.info.filename,thumbnail.info.mimeType,thumbnail.info.hasThumbnail,version,thumbnail.caption,thumbnail.info.location.sourceUrl,thumbnail.concept.code,thumbnail.concept.vocabulary.code,thumbnail.concept.vocabulary.scheme,thumbnail.concept.vocabulary.namespace,thumbnail.concept.vocabulary.label,thumbnail.concept.vocabulary.closed,thumbnail.concept.label,thumbnail.concept.notation,thumbnail.concept.uri,thumbnail.concept.candidate,dateCreated,dateLastUpdated,composedOf
dataset/Z0uBVb,72267,dataset,Afisze teatralne: 1200 theater placards from Poznan theaters from 1887-1935 ,Z0uBVb,2025-01-30T10:03:01+0000,approved,"1200 theater placards from Poznan theaters from 1887-1935
1200 theater placards from Poznan theaters from 1887-1935 ","[{""actor"":{""id"":12857,""name"":""Adam Mickiewicz University"",""externalIds"":[{""identifierService"":{""code"":""SourceActorId"",""label"":""Source ActorId"",""ord"":7,""urlTemplate"":""""},""identifier"":""452-92946a47656db95fbd88e78c82bb2aa9a1688f6ab8d4c45544f7db5467632bea""}],""website"":""http://international.amu.edu.pl/"",""affiliations"":[]},""role"":{""code"":""provider"",""label"":""Provider"",""ord"":4}}]","[{""type"":{""code"":""terms-of-use"",""label"":""Terms Of Use"",""type"":""string"",""groupName"":""Access"",""hidden"":false,""ord"":3},""value"":""Free""},{""type"":{""code"":""terms-of-use"",""label"":""Terms Of Use"",""type"":""string"",""groupName"":""Access"",""hidden"":false,""ord"":3},""value"":""Physical""},{""type"":{""code"":""authentication"",""label"":""Authentication"",""type"":""string"",""groupName"":""Access"",""hidden"":false,""ord"":7},""value"":""Request/Order required""},{""type"":{""code"":""standard"",""label"":""Standard"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":28,""allowedVocabularies"":[{""code"":""standard"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/standard/standardScheme"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/standard/"",""label"":""SSK Standards List"",""closed"":true}]},""concept"":{""code"":""tiff"",""vocabulary"":{""code"":""standard"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/standard/standardScheme"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/standard/"",""label"":""SSK Standards List"",""closed"":true},""label"":""TIFF"",""notation"":""TIFF"",""definition"":""Tagged Image File Format, abbreviated TIFF or TIF, is a computer file format for storing raster graphics images, popular among graphic artists, the publishing industry, and photographers. TIFF is widely supported by scanning, faxing, word processing, optical character recognition, image manipulation, desktop publishing, and page-layout applications. The format was created by Aldus Corporation for use in desktop publishing. It published the latest version 6.0 in 1992, subsequently updated with an Adobe Systems copyright after the latter acquired Aldus in 1994. Several Aldus or Adobe technical notes have been published with minor extensions to the format, and several specifications have been based on TIFF 6.0, including TIFF/EP (ISO 12234-2), TIFF/IT (ISO 12639), TIFF-F (RFC 2306) and TIFF-FX (RFC 3949)."",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/standard/tiff"",""candidate"":false}},{""type"":{""code"":""intended-audience"",""label"":""Intended audience"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":27,""allowedVocabularies"":[{""code"":""audience"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshoc-audience/audienceScheme"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshoc-audience/"",""label"":""Intended audience"",""closed"":true}]},""concept"":{""code"":""researcher"",""vocabulary"":{""code"":""audience"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshoc-audience/audienceScheme"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshoc-audience/"",""label"":""Intended audience"",""closed"":true},""label"":""Researcher"",""notation"":""researcher"",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/sshoc-audience/researcher"",""candidate"":false}},{""type"":{""code"":""language"",""label"":""Language"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":20,""allowedVocabularies"":[{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true}]},""concept"":{""code"":""pol"",""vocabulary"":{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true},""label"":""Polish"",""notation"":"""",""uri"":""https://vocabs.acdh.oeaw.ac.at/iso6393/pol"",""candidate"":false}},{""type"":{""code"":""language"",""label"":""Language"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":20,""allowedVocabularies"":[{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true}]},""concept"":{""code"":""eng"",""vocabulary"":{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true},""label"":""English"",""notation"":"""",""uri"":""https://vocabs.acdh.oeaw.ac.at/iso6393/eng"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""analyzing"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Analyzing"",""notation"":"""",""uri"":""https://vocabs.dariah.eu/tadirah/analyzing"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""browsing"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Browsing"",""notation"":"""",""definition"":""exploratory use of an information system (Wikidata contributors, \""Q516508,\"" Wikidata, https://www.wikidata.org/w/index.php?title=Q516508&oldid=1169408380 (accessed July 30, 2020)."",""uri"":""https://vocabs.dariah.eu/tadirah/browsing"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""capturing"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Capturing"",""notation"":"""",""uri"":""https://vocabs.dariah.eu/tadirah/capturing"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""contentAnalysis"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Content Analysis"",""notation"":"""",""uri"":""https://vocabs.dariah.eu/tadirah/contentAnalysis"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""discourseAnalysis"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Discourse Analysis"",""notation"":"""",""definition"":""generic term for the analysis of social, language policy or historiographical discourse phenomena (Wikidata contributors, \""Q1129466,\"" Wikidata, https://www.wikidata.org/w/index.php?title=Q1129466&oldid=1269534863 (accessed September 4, 2020)."",""uri"":""https://vocabs.dariah.eu/tadirah/discourseAnalysis"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""discovering"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Discovering"",""notation"":"""",""uri"":""https://vocabs.dariah.eu/tadirah/discovering"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""exploration"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Exploration"",""notation"":"""",""definition"":""act of searching or traveling around a terrain for the purpose of discovery (Wikidata contributors, \""Q6502154,\"" Wikidata, https://www.wikidata.org/w/index.php?title=Q6502154&oldid=1238428839 (accessed September 4, 2020)."",""uri"":""https://vocabs.dariah.eu/tadirah/exploration"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""informationRetrieval"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Information Retrieval"",""notation"":"""",""definition"":""activity of obtaining information resources relevant to an information need from a collection of information resources (Wikidata contributors, \""Q816826,\"" Wikidata, https://www.wikidata.org/w/index.php?title=Q816826&oldid=1228359828 (accessed July 30, 2020)."",""uri"":""https://vocabs.dariah.eu/tadirah/informationRetrieval"",""candidate"":false}},{""type"":{""code"":""activity"",""label"":""Activity"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":17,""allowedVocabularies"":[{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true}]},""concept"":{""code"":""namedEntityRecognition"",""vocabulary"":{""code"":""tadirah2"",""scheme"":""https://vocabs.dariah.eu/tadirah/"",""namespace"":""https://vocabs.dariah.eu/tadirah/"",""label"":""TaDiRAH 2"",""closed"":true},""label"":""Named Entity Recognition"",""notation"":"""",""definition"":""extraction of named entity mentions in unstructured text into pre-defined categories (Wikidata contributors, \""Q403574,\"" Wikidata, https://www.wikidata.org/w/index.php?title=Q403574&oldid=1232404694 (accessed July 30, 2020)."",""uri"":""https://vocabs.dariah.eu/tadirah/namedEntityRecognition"",""candidate"":false}},{""type"":{""code"":""discipline"",""label"":""Discipline"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":19,""allowedVocabularies"":[{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true}]},""concept"":{""code"":""6010"",""vocabulary"":{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true},""label"":""History, Archaeology"",""notation"":""6010"",""uri"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/6010"",""candidate"":false}},{""type"":{""code"":""discipline"",""label"":""Discipline"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":19,""allowedVocabularies"":[{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true}]},""concept"":{""code"":""6020"",""vocabulary"":{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true},""label"":""Linguistics and Literature"",""notation"":""6020"",""uri"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/6020"",""candidate"":false}},{""type"":{""code"":""discipline"",""label"":""Discipline"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":19,""allowedVocabularies"":[{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true}]},""concept"":{""code"":""6040"",""vocabulary"":{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true},""label"":""Arts"",""notation"":""6040"",""uri"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/6040"",""candidate"":false}},{""type"":{""code"":""discipline"",""label"":""Discipline"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":19,""allowedVocabularies"":[{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true}]},""concept"":{""code"":""6050"",""vocabulary"":{""code"":""discipline"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/"",""label"":""\u00d6FOS 2012. Austrian Fields of Science and Technology Classification 2012"",""closed"":true},""label"":""Other Humanities"",""notation"":""6050"",""uri"":""https://vocabs.acdh.oeaw.ac.at/oefosdisciplines/6050"",""candidate"":false}},{""type"":{""code"":""keyword"",""label"":""Keyword"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":18,""allowedVocabularies"":[{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false}]},""concept"":{""code"":""Public"",""vocabulary"":{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false},""label"":""Public"",""notation"":"""",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/Public"",""candidate"":false}}]",[],"[""https://lab.dariah.pl/en/amu-modules/philological-hub/""]",149,[],[],5,System moderator,System Moderator,enabled,2021-09-03T13:37:00+0000,system-moderator,True,452.0,Dariah.lab Poland,https://api.lab.dariah.pl/,https://api.lab.dariah.pl/catalogue/api/en/Resources/{source-item-id},,,,,,,,,,,,,,,,,,,,,
dataset/9ehRu5,76879,dataset,Aleksis Kivi Corpus (SKS),9ehRu5,2025-07-04T10:17:18+0000,approved,"This corpus contains all the known letters, manuscripts and published works by Finnish author Aleksis Kivi (1834–1872). Most of the texts were written in Finnish while some of the letters and manuscripts are in Swedish. The time coverage of the texts: 1855-1871.
The corpus is available for online browsing through Korp.",[],"[{""type"":{""code"":""language"",""label"":""Language"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":20,""allowedVocabularies"":[{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true}]},""concept"":{""code"":""fin"",""vocabulary"":{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true},""label"":""Finnish"",""notation"":"""",""uri"":""https://vocabs.acdh.oeaw.ac.at/iso6393/fin"",""candidate"":false}},{""type"":{""code"":""language"",""label"":""Language"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":20,""allowedVocabularies"":[{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true}]},""concept"":{""code"":""swe"",""vocabulary"":{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true},""label"":""Swedish"",""notation"":"""",""uri"":""https://vocabs.acdh.oeaw.ac.at/iso6393/swe"",""candidate"":false}},{""type"":{""code"":""extent"",""label"":""Extent"",""type"":""string"",""groupName"":""Categorisation"",""hidden"":false,""ord"":26},""value"":""413,735 words""},{""type"":{""code"":""keyword"",""label"":""Keyword"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":18,""allowedVocabularies"":[{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false}]},""concept"":{""code"":""+syntactically+parsed"",""vocabulary"":{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false},""label"":"" syntactically parsed"",""notation"":"""",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/+syntactically+parsed"",""candidate"":false}},{""type"":{""code"":""keyword"",""label"":""Keyword"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":18,""allowedVocabularies"":[{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false}]},""concept"":{""code"":""Literary+corpora"",""vocabulary"":{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false},""label"":""Literary corpora"",""notation"":"""",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/Literary+corpora"",""candidate"":false}},{""type"":{""code"":""terms-of-use"",""label"":""Terms Of Use"",""type"":""string"",""groupName"":""Access"",""hidden"":false,""ord"":3},""value"":""CC-BY-NC""},{""type"":{""code"":""see-also"",""label"":""See also"",""type"":""url"",""groupName"":""Context"",""hidden"":false,""ord"":30},""value"":""http://urn.fi/urn:nbn:fi:lb-2016121604""}]",[],"[""http://urn.fi/urn:nbn:fi:lb-201405274""]",corpora%2Fliterary-corpora%2Fkivi.json,[],[],764,DACE Importer,DACE Importer,enabled,2022-07-26T14:42:54+0000,system-moderator,True,652.0,CLARIN Resource Families,https://github.com/clarin-eric/clarin-resource-families,https://github.com/clarin-eric/clarin-resource-families/blob/main/{source-item-id},,,,,,,,,,,,,,,,,,,,,
dataset/odt4s9,76454,dataset,Aleksis Kivi Corpus (SKS),odt4s9,2025-07-04T10:15:29+0000,approved,"This corpus contains the works by Finnish author Aleksis Kivi from 1855 to 1871.
The corpus is available through the concordancer Korp.",[],"[{""type"":{""code"":""language"",""label"":""Language"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":20,""allowedVocabularies"":[{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true}]},""concept"":{""code"":""fin"",""vocabulary"":{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true},""label"":""Finnish"",""notation"":"""",""uri"":""https://vocabs.acdh.oeaw.ac.at/iso6393/fin"",""candidate"":false}},{""type"":{""code"":""language"",""label"":""Language"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":20,""allowedVocabularies"":[{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true}]},""concept"":{""code"":""swe"",""vocabulary"":{""code"":""iso-639-3"",""scheme"":""https://vocabs.acdh.oeaw.ac.at/iso6393/Schema"",""namespace"":""https://vocabs.acdh.oeaw.ac.at/iso6393/"",""label"":""ISO 639-3 Language Codes"",""closed"":true},""label"":""Swedish"",""notation"":"""",""uri"":""https://vocabs.acdh.oeaw.ac.at/iso6393/swe"",""candidate"":false}},{""type"":{""code"":""extent"",""label"":""Extent"",""type"":""string"",""groupName"":""Categorisation"",""hidden"":false,""ord"":26},""value"":""413,700 words""},{""type"":{""code"":""keyword"",""label"":""Keyword"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":18,""allowedVocabularies"":[{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false}]},""concept"":{""code"":""+syntactically+parsed"",""vocabulary"":{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false},""label"":"" syntactically parsed"",""notation"":"""",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/+syntactically+parsed"",""candidate"":false}},{""type"":{""code"":""keyword"",""label"":""Keyword"",""type"":""concept"",""groupName"":""Categorisation"",""hidden"":false,""ord"":18,""allowedVocabularies"":[{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false}]},""concept"":{""code"":""historical_corpora"",""vocabulary"":{""code"":""sshoc-keyword"",""scheme"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""namespace"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/"",""label"":""Keywords from SSHOMP"",""closed"":false},""label"":""Historical Corpora"",""notation"":"""",""uri"":""https://vocabs.sshopencloud.eu/vocabularies/sshomp-keyword/historical_corpora"",""candidate"":false}},{""type"":{""code"":""terms-of-use"",""label"":""Terms Of Use"",""type"":""string"",""groupName"":""Access"",""hidden"":false,""ord"":3},""value"":""CC-BY-NC""}]",[],"[""http://urn.fi/urn:nbn:fi:lb-201405274""]",corpora%2Fhistorical-corpora%2Faleksis-kivi.json,[],[],764,DACE Importer,DACE Importer,enabled,2022-07-26T14:42:54+0000,system-moderator,True,652.0,CLARIN Resource Families,https://github.com/clarin-eric/clarin-resource-families,https://github.com/clarin-eric/clarin-resource-families/blob/main/{source-item-id},,,,,,,,,,,,,,,,,,,,,
